1271395488122785793,2020-06-12 10:54:40,@mosqui80 https://t.co/UPisWrtR1T,False,TweetDeck,,1140920574,mosqui80,,None,,True,0,3,False,False,False,und,65904303,El Complejo Lambda,complejolambda,[],"[""mosqui80""]","[""https://twitter.com/darthmontes/status/1271332577509605377""]"
1271209663166627846,2020-06-11 22:36:16,Ya disponible la presentación de #PlayStation5 #PS5 https://t.co/XbloyGSvs3,False,Twitter for Android,,,,,None,,False,2,6,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""PlayStation5"", ""PS5""]",[],"[""https://youtu.be/K8GQaXclPQQ""]"
1271168009307070464,2020-06-11 19:50:45,Estamos en directo con la presentación de #PlayStation5 https://t.co/XbloyGSvs3,False,TweetDeck,,,,,None,,False,2,14,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""PlayStation5""]",[],"[""https://youtu.be/K8GQaXclPQQ""]"
1271070713072570368,2020-06-11 13:24:08,RT @Victor_Fdz: Imágenes que preceden eventos terribles #NintendoSwitch https://t.co/O0us4jXmNv,False,TweetDeck,,,,,None,,False,2,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""NintendoSwitch""]","[""Victor_Fdz""]",[]
1271037619602968576,2020-06-11 11:12:37,Esta noche emitiremos un directo especial a partir de las 21:45 para retransmitir la presentación de #PlayStation5 https://t.co/3RDu72Ol6S,False,TweetDeck,,,,,None,,False,6,34,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""PlayStation5""]",[],[]
1271037126570844161,2020-06-11 11:10:40,Ayer estuvimos de charla con los oyentes mientras jugábamos a Bioshock para Nintendo Switch https://t.co/pGzmxr5XPg,False,TweetDeck,,,,,None,,False,0,2,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/RXUGs-gCu1E""]"
1270836803336101888,2020-06-10 21:54:39,Estamos en directo jugando a Bioshock en #NintendoSwitch https://t.co/pGzmxr5XPg,False,TweetDeck,,,,,None,,False,0,6,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""NintendoSwitch""]",[],"[""https://youtu.be/RXUGs-gCu1E""]"
1270451799963709443,2020-06-09 20:24:47,"Al igual que ayer, hoy tampoco tendremos directo, pero volveremos a partir de mañana.",False,Twitter for Android,,,,,None,,False,2,23,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],[],[]
1270124923785281538,2020-06-08 22:45:54,"Esta noche, debido a cuestiones personales, no habrá directo. ¡Esperamos poder realizarlo mañana!",False,Twitter for Android,,,,,None,,False,1,18,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],[],[]
1269927534495440896,2020-06-08 09:41:32,Hemos creado una lista de reproducción para que podáis ver la serie Half-Life completa en el canal https://t.co/VBAj6N77sS,False,TweetDeck,,,,,None,,False,4,12,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.youtube.com/watch?v=0Morla4Z9xE&list=PLkVGpH2ytkxBzZsi-ACbi3rYd__sZ_9QZ""]"
1269917101671710721,2020-06-08 09:00:05,Ayer empezamos una nueva serie de Half-Life 2: Episodio 1 en el canal https://t.co/RUOQSJERub,False,TweetDeck,,,,,None,,False,0,5,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/3ZL58abqWNg""]"
1269912045094408192,2020-06-08 08:40:00,@kanon78 @Victor_Fdz ¡Muchas gracias! ¡Y gracias por seguir ahí!,False,Twitter for Android,1269911241839071239,46134091,kanon78,,None,,False,1,3,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""kanon78"", ""Victor_Fdz""]",[]
1269755465170333696,2020-06-07 22:17:48,Empezamos con Half-Life 2: Episodio 1 en directo https://t.co/RUOQSJERub,False,TweetDeck,,,,,None,,False,2,8,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/3ZL58abqWNg""]"
1269351179135434752,2020-06-06 19:31:19,Ayer estuvimos probando The Outer Worlds para Nintendo Switch https://t.co/dyi32AZ5N3,False,TweetDeck,,,,,None,,False,1,9,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/easYq6ZlowY""]"
1269268300833476611,2020-06-06 14:01:59,RT @mosqui80: Sorprendido de haberme topado con esto (creo que no lo había visto nunca en tienda) a estas alturas y con ese precio. https:/…,False,Twitter for Android,,,,,None,,False,2,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""mosqui80""]",[]
1269236728331735040,2020-06-06 11:56:31,Ya disponible el programa 13x20 con el análisis de Borderlands 3 https://t.co/mEAkzJzrrB,False,TweetDeck,,,,,None,,False,4,19,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.ivoox.com/cl-13x20-039-borderlands-3-039-audios-mp3_rf_51805026_1.html""]"
1269004796486393856,2020-06-05 20:34:55,Remakes que superan al juego original. Podéis hacernos llegar vuestras opiniones en el hámster #LambdaRemake,False,Twitter for Android,,,,,None,,False,5,20,False,False,,es,65904303,El Complejo Lambda,complejolambda,"[""LambdaRemake""]",[],[]
1269000148996284416,2020-06-05 20:16:27,"Estamos en directo, con el programa 13x20 https://t.co/xoo7VnIJTH",False,TweetDeck,,,,,None,,False,3,7,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://twitch.tv/elcomplejolambda""]"
1268958007645417478,2020-06-05 17:28:59,"RT @francesctovar: Lunes, Martes, Miércoles, Jueves y Sold! @complejolambda 🐵🍰🥝 https://t.co/U4zJDWxyeM",False,TweetDeck,,,,,None,,False,3,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""francesctovar"", ""complejolambda""]",[]
1268918145739362304,2020-06-05 14:50:35,Estamos en directo con The Outer Worlds para #NintendoSwitch https://t.co/dyi32AZ5N3,False,TweetDeck,,,,,None,,False,0,3,False,False,False,en,65904303,El Complejo Lambda,complejolambda,"[""NintendoSwitch""]",[],"[""https://youtu.be/easYq6ZlowY""]"
1268855002136637449,2020-06-05 10:39:41,"Hoy programa 13x20, con el análisis de Borderlands 3 https://t.co/5fBt9mETGR",False,TweetDeck,,,,,None,,False,1,9,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://www.complejolambda.com/2020/06/hoy-programa-13x20-borderlands-3.html""]"
1268854880543916033,2020-06-05 10:39:12,"RT @Victor_Fdz: Vistas las últimas informaciones, miedo me da. A ver qué tal con el parche de día 1. https://t.co/QuCeKu06Jo",False,TweetDeck,,,,,None,,False,1,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""Victor_Fdz""]",[]
1268837743343403009,2020-06-05 09:31:06,"RT @Victor_Fdz: Brutal la banda sonora de Lords of Thunder, de Sega Mega CD. Legendaria https://t.co/1OHOC0MRFm https://t.co/Umcmt2nAqH",False,TweetDeck,,,,,None,,False,7,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""Victor_Fdz""]","[""https://www.youtube.com/watch?v=cJ7xcZ_K9Pk""]"
1268836262972186625,2020-06-05 09:25:13,"Ayer estuvimos jugando a plataformas de Sega, celebrando su 60 aniversario https://t.co/DLddBCwrFG",False,TweetDeck,,,,,None,,False,1,9,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/Yem3iwPeWSI""]"
1268699048397201408,2020-06-05 00:19:59,"@monchopena ¡Enhorabuena! Has ganado. Si es posible, ábrenos MP o pásanos un medio de contacto y te hacemos llegar las claves. ¡Un saludo!",False,TweetDeck,1268687777702596610,18717077,monchopena,,None,,False,0,1,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""monchopena""]",[]
1268679664681263105,2020-06-04 23:02:57,"Estamos en directo, hoy con Sega como protagonista https://t.co/DLddBCwrFG",False,TweetDeck,,,,,None,,False,0,5,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/Yem3iwPeWSI""]"
1268450890492542976,2020-06-04 07:53:53,Ayer probamos BioShock: The Collection para #NintendoSwitch https://t.co/KTrmGBAFdm,False,TweetDeck,,,,,None,,False,0,5,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""NintendoSwitch""]",[],"[""https://youtu.be/XSMU_3A3aJg""]"
1268302271319871489,2020-06-03 22:03:20,Estamos en directo con BioShock para #NintendoSwitch https://t.co/KTrmGBAFdm,False,TweetDeck,,,,,None,,False,2,10,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""NintendoSwitch""]",[],"[""https://youtu.be/XSMU_3A3aJg""]"
1268178868810190850,2020-06-03 13:52:58,RT @Bonoman85: Un poco “Chof” con la GG micro. Lo veo más como un juguete electrónico para descansar en la estantería. Seguramente para niñ…,False,TweetDeck,,,,,None,,False,2,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Bonoman85""]",[]
1268146364187279360,2020-06-03 11:43:48,RT @Victor_Fdz: ¡De vuelta a Rapture! https://t.co/iJCsYgi5XW,False,TweetDeck,,,,,None,,False,1,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""Victor_Fdz""]",[]
1268078498142453761,2020-06-03 07:14:08,"@Sparterx En realidad, eso lo dijo un periodista.",False,TweetDeck,1268078037939245056,401493569,Sparterx,,None,,False,0,2,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Sparterx""]",[]
1268078417007738886,2020-06-03 07:13:49,RT @JMadridD: Me estoy acordando de la gente de @complejolambda diciendo de cachondeo que terminarían sacando la Game Boy Micro Mini.La re…,False,TweetDeck,,,,,None,,True,3,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""JMadridD"", ""complejolambda""]",[]
1267962252625424386,2020-06-02 23:32:13,"RT @DavidTaules: Vamos @Victor_Fdz, tu amigo @Poposkyzero te dice que pilles el animal crossing. Saludos @complejolambda https://t.co/BvkOq…",False,TweetDeck,,,,,None,,False,2,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""DavidTaules"", ""Victor_Fdz"", ""Poposkyzero"", ""complejolambda""]",[]
1267936579236122631,2020-06-02 21:50:12,"Seguimos con las Pokeaventuras, junto al señor @Poposkyzero https://t.co/fndQKhBIAj",False,TweetDeck,,,,,None,,False,0,6,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""Poposkyzero""]","[""https://youtu.be/ITrPyKmgakw""]"
1267581987545665538,2020-06-01 22:21:11,Estamos en directo con Half-Life 2 https://t.co/VN1ehhTKLL,False,TweetDeck,,,,,None,,False,2,6,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/sgZUnWLPmc4""]"
1267450257870401538,2020-06-01 13:37:44,RT @adrisc95: Ya la tengo en mi poder @complejolambda Es un SOLD maximo https://t.co/mFJOFWSs7s,False,TweetDeck,,,,,None,,False,2,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""adrisc95"", ""complejolambda""]",[]
1267206657693691904,2020-05-31 21:29:45,Estamos en directo con Shogun 2 https://t.co/hvQAbpf2hg,False,TweetDeck,,,,,None,,False,0,3,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/Jgskv35dLIQ""]"
1266698879208128512,2020-05-30 11:52:01,"RT @Alejandro_1983N: Sé que voy semanas tarde,pero yo disfruto los podcast en el trabajo y ayer tocó el especial 400,nunca comento pero os…",False,TweetDeck,,,,,None,,False,2,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Alejandro_1983N""]",[]
1266698799839358982,2020-05-30 11:51:42,"RT @dmarqueno: @complejolambda Tras la salida de Víctor del Mirandés para cumplir su sueño, el club me ha dado la oportunidad de ocupar el…",False,TweetDeck,,,,,None,,False,1,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""dmarqueno"", ""complejolambda""]",[]
1266687091376828416,2020-05-30 11:05:11,"Ya disponible el programa 13x19, con el análisis de Final Fantasy VII: Remake https://t.co/j3fCE80ItA",False,TweetDeck,,,,,None,,False,5,13,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.ivoox.com/cl-13x19-039-final-fantasy-vii-remake-039-audios-mp3_rf_51585395_1.html""]"
1266667717785985024,2020-05-30 09:48:12,"Ayer, Víctor Fernández, la nueva promesa del fútbol mundial, fichó por el Dépor https://t.co/qwW2VzLnfk",False,TweetDeck,,,,,None,,False,1,4,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.youtube.com/watch?v=71tiU_FfaTA""]"
1266464949674573834,2020-05-29 20:22:28,Estamos en directo con el programa 13x18. Hoy analizamos Final Fantasy VII Remake https://t.co/xoo7VnIJTH,False,TweetDeck,,,,,None,,False,2,7,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://twitch.tv/elcomplejolambda""]"
1266439878893584389,2020-05-29 18:42:51,"Hoy programa 13x19, con el análisis de Final Fantasy VII Remake https://t.co/NOiQpkZvCn",False,TweetDeck,,,,,None,,False,5,22,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://www.complejolambda.com/2020/05/hoy-programa-13x19-final-fantasy-vii.html""]"
1266378808279498753,2020-05-29 14:40:10,¡Directo de PES 2020 ahora! https://t.co/wg07K1i7pX,False,TweetDeck,,,,,None,,False,0,1,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/71tiU_FfaTA""]"
1266375746081046530,2020-05-29 14:28:00,RT @Victor_Fdz: Estoy llevando al Mirandés a lo más alto. https://t.co/ZX4XRarNPH,False,TweetDeck,,,,,None,,False,1,0,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],"[""Victor_Fdz""]",[]
